page,name,address,phone_number,link_url
https://www.apartments.com/lansing-mi-48910/560-to-1198/,College Towne Apartments,"4915 Belle Chase Blvd, Lansing, MI 48910",(844) 240-6440,https://www.apartments.com/college-towne-apartments-lansing-mi/fk32c7t/
https://www.apartments.com/lansing-mi-48910/560-to-1198/,Briarcliffe Apartments and Townhomes,"2305 E Jolly Rd, Lansing, MI 48910",(844) 396-6157,https://www.apartments.com/briarcliffe-apartments-and-townhomes-lansing-mi/jpqx3j4/
https://www.apartments.com/lansing-mi-48910/560-to-1198/,Fountain Place Apartments,"920 S Washington Ave, Lansing, MI 48910",(517) 580-0132,https://www.apartments.com/fountain-place-apartments-lansing-mi/cjtlsxe/
https://www.apartments.com/lansing-mi-48910/560-to-1198/,BLVD West,"3113 Forest Rd, Lansing, MI 48910",(844) 769-1260,https://www.apartments.com/blvd-west-lansing-mi/4hn2xrh/
https://www.apartments.com/lansing-mi-48910/560-to-1198/,Trappers Cove Apartments,"3001 Trappers Cove Trl, Lansing, MI 48910",(844) 423-3797,https://www.apartments.com/trappers-cove-apartments-lansing-mi/h2zpz71/
https://www.apartments.com/lansing-mi-48910/560-to-1198/,Tammany Hills Apartments,"3120 Staten Ave, Lansing, MI 48910",(517) 940-6804,https://www.apartments.com/tammany-hills-apartments-lansing-mi/rdvqyh3/
https://www.apartments.com/lansing-mi-48910/560-to-1198/,REO Town Apartments,"206 E Malcolm X St, Lansing, MI 48933",(517) 684-0981,https://www.apartments.com/reo-town-apartments-lansing-mi/8hcy313/
https://www.apartments.com/lansing-mi-48910/560-to-1198/,Stone Crest Townhomes,"2411 Risdale Ave, Lansing, MI 48911",(517) 684-0983,https://www.apartments.com/stone-crest-townhomes-lansing-mi/sl5e5l7/
https://www.apartments.com/janesville-wi-53545/1000-to-1500/,The Glade Residences,"701-711 Myrtle Way, Janesville, WI 53545",(844) 795-7565,https://www.apartments.com/the-glade-residences-janesville-wi/k21306c/
https://www.apartments.com/janesville-wi-53545/1000-to-1500/,Woodsview Apartments,"2707-2727 Park Place Ln, Janesville, WI 53545",(608) 561-0381,https://www.apartments.com/woodsview-apartments-janesville-wi/fvrz1ht/
https://www.apartments.com/janesville-wi-53545/1000-to-1500/,Diamond Ridge Apartments,"1315 Woodman Rd, Janesville, WI 53545",(608) 492-4869,https://www.apartments.com/diamond-ridge-apartments-janesville-wi/0y231z2/
https://www.apartments.com/janesville-wi-53546/1000-to-1500/,The Glade Residences,"701-711 Myrtle Way, Janesville, WI 53545",(608) 754-7594,https://www.apartments.com/the-glade-residences-janesville-wi/k21306c/
https://www.apartments.com/janesville-wi-53546/1000-to-1500/,Woodsview Apartments,"2707-2727 Park Place Ln, Janesville, WI 53545",(608) 530-9822,https://www.apartments.com/woodsview-apartments-janesville-wi/fvrz1ht/
https://www.apartments.com/modesto-ca-95350/320-to-838/,Willow Grove,"3400 Coffee Rd, Modesto, CA 95355",(844) 821-7597,https://www.apartments.com/willow-grove-modesto-ca/jep21l4/
https://www.apartments.com/modesto-ca-95350/320-to-838/,Greenbriar Villa Apartments,"2100 Coffee Rd, Modesto, CA 95355",(844) 880-6006,https://www.apartments.com/greenbriar-villa-apartments-modesto-ca/vsndthe/
https://www.apartments.com/modesto-ca-95350/320-to-838/,MANCHESTER COURT,"2200 Standiford Ave, Modesto, CA 95350",(844) 331-0638,https://www.apartments.com/manchester-court-modesto-ca/t05240c/
https://www.apartments.com/modesto-ca-95350/320-to-838/,Shadowbrook,"3001 Hahn Dr, Modesto, CA 95350",(844) 257-5904,https://www.apartments.com/shadowbrook-modesto-ca/hdyxck1/
https://www.apartments.com/modesto-ca-95350/320-to-838/,Chardonnay Ridge,"1313 Celeste Dr, Modesto, CA 95355",(844) 401-7236,https://www.apartments.com/chardonnay-ridge-modesto-ca/6918xdt/
https://www.apartments.com/modesto-ca-95350/320-to-838/,Carmel Woods,"3500 San Clemente Ave, Modesto, CA 95356",(844) 825-4566,https://www.apartments.com/carmel-woods-modesto-ca/46jnk6h/
https://www.apartments.com/modesto-ca-95350/320-to-838/,Monterey Village (No Availability),"2020 Cheyenne Way, Modesto, CA 95356",(844) 228-9328,https://www.apartments.com/monterey-village-no-availability-modesto-ca/86hg133/
https://www.apartments.com/modesto-ca-95350/320-to-838/,Cypress Garden Apartments,"3525 San Clemente Ave, Modesto, CA 95356",(844) 556-8357,https://www.apartments.com/cypress-garden-apartments-modesto-ca/h2xm6m2/
https://www.apartments.com/modesto-ca-95350/320-to-838/,Park Brighton (No Availability),"1229 Brighton Ave, Modesto, CA 95355",(209) 208-6128,https://www.apartments.com/park-brighton-no-availability-modesto-ca/tgekws9/
https://www.apartments.com/janesville-wi-53545/1000-to-1500/,The Glade Residences,"701-711 Myrtle Way, Janesville, WI 53545",(844) 795-7565,https://www.apartments.com/the-glade-residences-janesville-wi/k21306c/
https://www.apartments.com/janesville-wi-53545/1000-to-1500/,Woodsview Apartments,"2707-2727 Park Place Ln, Janesville, WI 53545",(608) 561-0381,https://www.apartments.com/woodsview-apartments-janesville-wi/fvrz1ht/
https://www.apartments.com/janesville-wi-53545/1000-to-1500/,Diamond Ridge Apartments,"1315 Woodman Rd, Janesville, WI 53545",(608) 492-4869,https://www.apartments.com/diamond-ridge-apartments-janesville-wi/0y231z2/
https://www.apartments.com/modesto-ca-95350/320-to-838/,Willow Grove,"3400 Coffee Rd, Modesto, CA 95355",(844) 821-7597,https://www.apartments.com/willow-grove-modesto-ca/jep21l4/
https://www.apartments.com/modesto-ca-95350/320-to-838/,Greenbriar Villa Apartments,"2100 Coffee Rd, Modesto, CA 95355",(844) 880-6006,https://www.apartments.com/greenbriar-villa-apartments-modesto-ca/vsndthe/
https://www.apartments.com/modesto-ca-95350/320-to-838/,MANCHESTER COURT,"2200 Standiford Ave, Modesto, CA 95350",(844) 331-0638,https://www.apartments.com/manchester-court-modesto-ca/t05240c/
https://www.apartments.com/modesto-ca-95350/320-to-838/,Shadowbrook,"3001 Hahn Dr, Modesto, CA 95350",(844) 257-5904,https://www.apartments.com/shadowbrook-modesto-ca/hdyxck1/
https://www.apartments.com/modesto-ca-95350/320-to-838/,Chardonnay Ridge,"1313 Celeste Dr, Modesto, CA 95355",(844) 401-7236,https://www.apartments.com/chardonnay-ridge-modesto-ca/6918xdt/
https://www.apartments.com/modesto-ca-95350/320-to-838/,Carmel Woods,"3500 San Clemente Ave, Modesto, CA 95356",(844) 825-4566,https://www.apartments.com/carmel-woods-modesto-ca/46jnk6h/
https://www.apartments.com/modesto-ca-95350/320-to-838/,Monterey Village (No Availability),"2020 Cheyenne Way, Modesto, CA 95356",(844) 228-9328,https://www.apartments.com/monterey-village-no-availability-modesto-ca/86hg133/
https://www.apartments.com/modesto-ca-95350/320-to-838/,Cypress Garden Apartments,"3525 San Clemente Ave, Modesto, CA 95356",(844) 556-8357,https://www.apartments.com/cypress-garden-apartments-modesto-ca/h2xm6m2/
https://www.apartments.com/modesto-ca-95350/320-to-838/,Park Brighton (No Availability),"1229 Brighton Ave, Modesto, CA 95355",(209) 208-6128,https://www.apartments.com/park-brighton-no-availability-modesto-ca/tgekws9/
https://www.apartments.com/charlotte-nc-28203/1000-to-1500/,Loft One35,"135 W Morehead St, Charlotte, NC 28202",(704) 414-2000,https://www.apartments.com/loft-one35-charlotte-nc/5bd21wq/
https://www.apartments.com/charlotte-nc-28203/1000-to-1500/,Silos South End,"131 Poindexter Dr, Charlotte, NC 28203",(980) 242-2394,https://www.apartments.com/silos-south-end-charlotte-nc/vj5tchd/
https://www.apartments.com/charlotte-nc-28203/1000-to-1500/,1100 South,"1100 South Blvd, Charlotte, NC 28203",(704) 719-2112,https://www.apartments.com/1100-south-charlotte-nc/t85bh9b/
https://www.apartments.com/charlotte-nc-28203/1000-to-1500/,Solis Southline,"2520 South Blvd, Charlotte, NC 28203",(704) 335-1431,https://www.apartments.com/solis-southline-charlotte-nc/qg7rcbw/
https://www.apartments.com/charlotte-nc-28202/1000-to-1500/,500 West Trade,"500 W Trade St, Charlotte, NC 28202",(708) 866-6720,https://www.apartments.com/500-west-trade-charlotte-nc/755427x/
https://www.apartments.com/charlotte-nc-28202/1000-to-1500/,Loft One35,"135 W Morehead St, Charlotte, NC 28202",(980) 201-4794,https://www.apartments.com/loft-one35-charlotte-nc/5bd21wq/
https://www.apartments.com/charlotte-nc-28202/1000-to-1500/,500 West Trade,"500 W Trade St, Charlotte, NC 28202",(708) 866-6720,https://www.apartments.com/500-west-trade-charlotte-nc/755427x/
https://www.apartments.com/charlotte-nc-28202/1000-to-1500/,Loft One35,"135 W Morehead St, Charlotte, NC 28202",(980) 201-4794,https://www.apartments.com/loft-one35-charlotte-nc/5bd21wq/
https://www.apartments.com/salt-lake-city-ut-84102/560-to-1198/,First Avenue Flats,"379 E 1st Ave, Salt Lake City, UT 84103",(385) 256-9982,https://www.apartments.com/first-avenue-flats-salt-lake-city-ut/f1y8ttr/
https://www.apartments.com/salt-lake-city-ut-84102/560-to-1198/,Seven65 Lofts,"765 E 400 S, Salt Lake City, UT 84102",(385) 215-8701,https://www.apartments.com/seven65-lofts-salt-lake-city-ut/30pt6ce/
https://www.apartments.com/harrisburg-pa-17101/560-to-1198/,Executive House Apartments,"101 S 2nd St, Harrisburg, PA 17101",(866) 715-3436,https://www.apartments.com/executive-house-apartments-harrisburg-pa/ftylbcv/
https://www.apartments.com/harrisburg-pa-17101/560-to-1198/,Pennsylvania Place,"301 Chestnut St, Harrisburg, PA 17101",(717) 621-3601,https://www.apartments.com/pennsylvania-place-harrisburg-pa/w0dlbjj/
https://www.apartments.com/harrisburg-pa-17101/560-to-1198/,Executive House Apartments,"101 S 2nd St, Harrisburg, PA 17101",(866) 715-3436,https://www.apartments.com/executive-house-apartments-harrisburg-pa/ftylbcv/
https://www.apartments.com/harrisburg-pa-17101/560-to-1198/,Pennsylvania Place,"301 Chestnut St, Harrisburg, PA 17101",(717) 621-3601,https://www.apartments.com/pennsylvania-place-harrisburg-pa/w0dlbjj/
https://www.apartments.com/memphis-tn-38103/560-to-1198/,Helix At The District - UTILITIES INCLUDED,"141 Manassas St, Memphis, TN 38105",(423) 393-9841,https://www.apartments.com/helix-at-the-district-utilities-included-memphis-tn/brgzxk9/
https://www.apartments.com/memphis-tn-38103/560-to-1198/,ReNew Riverview,"99 N Main St, Memphis, TN 38103",(731) 274-0406,https://www.apartments.com/renew-riverview-memphis-tn/vlt2xgg/
https://www.apartments.com/memphis-tn-38103/560-to-1198/,Iris,"810 Washington Ave, Memphis, TN 38105",(844) 274-4576,https://www.apartments.com/iris-memphis-tn/yqne6lv/
https://www.apartments.com/memphis-tn-38103/560-to-1198/,Fielder Square,"70 S 4th St, Memphis, TN 38103",(844) 388-3347,https://www.apartments.com/fielder-square-memphis-tn/7cmvhbz/
https://www.apartments.com/memphis-tn-38103/560-to-1198/,Helix At The District - UTILITIES INCLUDED,"141 Manassas St, Memphis, TN 38105",(423) 393-9841,https://www.apartments.com/helix-at-the-district-utilities-included-memphis-tn/brgzxk9/
https://www.apartments.com/memphis-tn-38103/560-to-1198/,ReNew Riverview,"99 N Main St, Memphis, TN 38103",(731) 274-0406,https://www.apartments.com/renew-riverview-memphis-tn/vlt2xgg/
https://www.apartments.com/memphis-tn-38103/560-to-1198/,Iris,"810 Washington Ave, Memphis, TN 38105",(844) 274-4576,https://www.apartments.com/iris-memphis-tn/yqne6lv/
https://www.apartments.com/memphis-tn-38103/560-to-1198/,Fielder Square,"70 S 4th St, Memphis, TN 38103",(844) 388-3347,https://www.apartments.com/fielder-square-memphis-tn/7cmvhbz/
https://www.apartments.com/memphis-tn-38104/560-to-1198/,The Melrose Midtown,"775 Melrose St, Memphis, TN 38104",(870) 394-5082,https://www.apartments.com/the-melrose-midtown-memphis-tn/s7jzhm6/
https://www.apartments.com/memphis-tn-38104/560-to-1198/,Arts Loft @ Overton,"1973 Poplar Ave, Memphis, TN 38104",(731) 201-2284,https://www.apartments.com/arts-loft-overton-memphis-tn/j4cn4k5/
https://www.apartments.com/memphis-tn-38104/560-to-1198/,The Venue- UTILITIES INCLUDED!!,"1387 Central Ave, Memphis, TN 38104",(844) 245-1305,https://www.apartments.com/the-venue-utilities-included-memphis-tn/97wbrc5/
https://www.apartments.com/memphis-tn-38104/560-to-1198/,Urban Peddler,"50 S Morrison St, Memphis, TN 38104",(901) 473-3966,https://www.apartments.com/urban-peddler-memphis-tn/xnf0h4n/
https://www.apartments.com/memphis-tn-38104/560-to-1198/,The Flats @ Cooper Young,"999 S Cooper St, Memphis, TN 38104",(916) 888-1318,https://www.apartments.com/the-flats-cooper-young-memphis-tn/8smjs80/
https://www.apartments.com/memphis-tn-38104/560-to-1198/,The Gilmore,"6 S McLean Blvd, Memphis, TN 38104",(914) 353-3478,https://www.apartments.com/the-gilmore-memphis-tn/qskm9mz/
https://www.apartments.com/memphis-tn-38104/560-to-1198/,The Broadmoor Apartments,"290 S Cleveland St, Memphis, TN 38104",(916) 273-8412,https://www.apartments.com/the-broadmoor-apartments-memphis-tn/9nks7q5/
https://www.apartments.com/memphis-tn-38104/560-to-1198/,The Wendell,"2038 Southern Ave, Memphis, TN 38114",(731) 442-8859,https://www.apartments.com/the-wendell-memphis-tn/mlpcx6l/
https://www.apartments.com/memphis-tn-38104/560-to-1198/,Overton Garden Apartments,"2153 Washington Ave, Memphis, TN 38104",(731) 499-8616,https://www.apartments.com/overton-garden-apartments-memphis-tn/zr3gksz/
https://www.apartments.com/harrisburg-pa-17102/560-to-1198/,Towne House Apartments,"660 Boas St, Harrisburg, PA 17102",(717) 996-3153,https://www.apartments.com/towne-house-apartments-harrisburg-pa/0gtzl60/
https://www.apartments.com/shreveport-la-71101/560-to-1198/,Riverscape Apartment Homes,"1535 River Parkway Blvd, Shreveport, LA 71104",(844) 819-7003,https://www.apartments.com/riverscape-apartment-homes-shreveport-la/hrfltz0/
https://www.apartments.com/shreveport-la-71101/560-to-1198/,Fairmont Towers- All Bills Paid,"726 Cotton St, Shreveport, LA 71101",(985) 400-2873,https://www.apartments.com/fairmont-towers-all-bills-paid-shreveport-la/9er0lc7/
https://www.apartments.com/shreveport-la-71103/560-to-1198/,Lakeville Townhomes,"1103 Dudley Dr, Shreveport, LA 71104",(985) 400-2664,https://www.apartments.com/lakeville-townhomes-shreveport-la/x6w9wjq/
https://www.apartments.com/shreveport-la-71101/560-to-1198/,Riverscape Apartment Homes,"1535 River Parkway Blvd, Shreveport, LA 71104",(844) 819-7003,https://www.apartments.com/riverscape-apartment-homes-shreveport-la/hrfltz0/
https://www.apartments.com/shreveport-la-71101/560-to-1198/,Fairmont Towers- All Bills Paid,"726 Cotton St, Shreveport, LA 71101",(985) 400-2873,https://www.apartments.com/fairmont-towers-all-bills-paid-shreveport-la/9er0lc7/
https://www.apartments.com/oceanside-ca-92054/1000-to-1500/,Ocean Breeze Senior Village,"960 Vine St, Oceanside, CA 92054",(866) 959-0917,https://www.apartments.com/ocean-breeze-senior-village-oceanside-ca/m39pgbj/
https://www.apartments.com/oceanside-ca-92054/1000-to-1500/,Stoney Brook Apartments,"1990 Apple St, Oceanside, CA 92054",(844) 263-2565,https://www.apartments.com/stoney-brook-apartments-oceanside-ca/ej9hx7m/
https://www.apartments.com/oceanside-ca-92054/1000-to-1500/,Ocean Breeze Senior Village,"960 Vine St, Oceanside, CA 92054",(866) 959-0917,https://www.apartments.com/ocean-breeze-senior-village-oceanside-ca/m39pgbj/
https://www.apartments.com/oceanside-ca-92054/1000-to-1500/,Stoney Brook Apartments,"1990 Apple St, Oceanside, CA 92054",(844) 263-2565,https://www.apartments.com/stoney-brook-apartments-oceanside-ca/ej9hx7m/
https://www.apartments.com/birmingham-al-35203/560-to-1198/,Park Place,"600 24th St N, Birmingham, AL 35203",(720) 437-8288,https://www.apartments.com/park-place-birmingham-al/1rg4rl5/
https://www.apartments.com/birmingham-al-35203/560-to-1198/,Lofts at American Life,"2308-2316 4th Ave N, Birmingham, AL 35203",(205) 623-5220,https://www.apartments.com/lofts-at-american-life-birmingham-al/xf1gktn/
https://www.apartments.com/monroe-la-71201/560-to-1198/,Riverwood Apartments,"3100 Deborah Dr, Monroe, LA 71201",(844) 359-2479,https://www.apartments.com/riverwood-apartments-monroe-la/c4kfv6d/
https://www.apartments.com/monroe-la-71201/560-to-1198/,Shadow Forest,"1401 McKeen Pl, Monroe, LA 71201",(504) 655-9362,https://www.apartments.com/shadow-forest-monroe-la/jj36rn6/
https://www.apartments.com/monroe-la-71201/560-to-1198/,Murray Place,"1401 Erin St, Monroe, LA 71201",(318) 987-8139,https://www.apartments.com/murray-place-monroe-la/39hec3d/
https://www.apartments.com/monroe-la-71201/560-to-1198/,Riverwood Apartments,"3100 Deborah Dr, Monroe, LA 71201",(844) 359-2479,https://www.apartments.com/riverwood-apartments-monroe-la/c4kfv6d/
https://www.apartments.com/monroe-la-71201/560-to-1198/,Shadow Forest,"1401 McKeen Pl, Monroe, LA 71201",(504) 655-9362,https://www.apartments.com/shadow-forest-monroe-la/jj36rn6/
https://www.apartments.com/monroe-la-71201/560-to-1198/,Murray Place,"1401 Erin St, Monroe, LA 71201",(318) 987-8139,https://www.apartments.com/murray-place-monroe-la/39hec3d/
https://www.apartments.com/birmingham-al-35203/560-to-1198/,Park Place,"600 24th St N, Birmingham, AL 35203",(720) 437-8288,https://www.apartments.com/park-place-birmingham-al/1rg4rl5/
https://www.apartments.com/birmingham-al-35203/560-to-1198/,Lofts at American Life,"2308-2316 4th Ave N, Birmingham, AL 35203",(205) 623-5220,https://www.apartments.com/lofts-at-american-life-birmingham-al/xf1gktn/
https://www.apartments.com/dallas-tx-75201/1000-to-1500/,THE ARTS,"2611 Ross Ave, Dallas, TX 75201",(844) 708-7751,https://www.apartments.com/the-arts-dallas-tx/gsq45by/
https://www.apartments.com/dallas-tx-75201/1000-to-1500/,Butler Brothers Building,"500 S Ervay St, Dallas, TX 75201",(346) 330-3716,https://www.apartments.com/butler-brothers-building-dallas-tx/vgkqnzd/
https://www.apartments.com/dallas-tx-75202/1000-to-1500/,Manor House Apartments,"1222 Commerce St, Dallas, TX 75202",(844) 708-7751,https://www.apartments.com/manor-house-apartments-dallas-tx/y8frjwv/
https://www.apartments.com/dallas-tx-75202/1000-to-1500/,1001 Ross,"1001 Ross Ave, Dallas, TX 75202",(214) 418-2780,https://www.apartments.com/1001-ross-dallas-tx/xsjdymp/
https://www.apartments.com/dallas-tx-75202/1000-to-1500/,The Vista,"2345 N Houston St, Dallas, TX 75219",(972) 408-7402,https://www.apartments.com/the-vista-dallas-tx/2h29d39/
https://www.apartments.com/dallas-tx-75201/1000-to-1500/,THE ARTS,"2611 Ross Ave, Dallas, TX 75201",(844) 708-7751,https://www.apartments.com/the-arts-dallas-tx/gsq45by/
https://www.apartments.com/dallas-tx-75201/1000-to-1500/,Butler Brothers Building,"500 S Ervay St, Dallas, TX 75201",(346) 330-3716,https://www.apartments.com/butler-brothers-building-dallas-tx/vgkqnzd/
https://www.apartments.com/tallahassee-fl-32301/560-to-1198/,Arbor View,"2750 Old Saint Augustine Rd, Tallahassee, FL 32301",(850) 264-7999,https://www.apartments.com/arbor-view-tallahassee-fl/55lh45p/
https://www.apartments.com/tallahassee-fl-32301/560-to-1198/,Azalea Place,"600 Victory Garden Dr, Tallahassee, FL 32301",(850) 906-0800,https://www.apartments.com/azalea-place-tallahassee-fl/bpeh8s8/
https://www.apartments.com/nacogdoches-tx-75961/560-to-1198/,Arbor Pines,"3413 E Main St, Nacogdoches, TX 75961",(844) 482-5866,https://www.apartments.com/arbor-pines-nacogdoches-tx/dpwzdrl/
https://www.apartments.com/nacogdoches-tx-75961/560-to-1198/,Chevy Chase Apartments,"1710 Logansport Rd, Nacogdoches, TX 75961",(936) 715-3561,https://www.apartments.com/chevy-chase-apartments-nacogdoches-tx/hj78cn0/
https://www.apartments.com/nacogdoches-tx-75961/560-to-1198/,The Overlook at Nacogdoches,"1602 Cardinal St, Nacogdoches, TX 75961",(936) 559-1120,https://www.apartments.com/the-overlook-at-nacogdoches-nacogdoches-tx/s22glg4/
https://www.apartments.com/nacogdoches-tx-75961/560-to-1198/,Windhill Apartments,"1324 Pruitt Hill Dr, Nacogdoches, TX 75961",(936) 559-1120,https://www.apartments.com/windhill-apartments-nacogdoches-tx/dcdnd8l/
https://www.apartments.com/nacogdoches-tx-75961/560-to-1198/,Banita Creek,"327 W College St, Nacogdoches, TX 75965",(936) 559-1120,https://www.apartments.com/banita-creek-nacogdoches-tx/ehnwkzp/
https://www.apartments.com/tallahassee-fl-32301/560-to-1198/,Arbor View,"2750 Old Saint Augustine Rd, Tallahassee, FL 32301",(850) 264-7999,https://www.apartments.com/arbor-view-tallahassee-fl/55lh45p/
https://www.apartments.com/tallahassee-fl-32301/560-to-1198/,Azalea Place,"600 Victory Garden Dr, Tallahassee, FL 32301",(850) 906-0800,https://www.apartments.com/azalea-place-tallahassee-fl/bpeh8s8/
https://www.apartments.com/nacogdoches-tx-75961/560-to-1198/,Arbor Pines,"3413 E Main St, Nacogdoches, TX 75961",(844) 482-5866,https://www.apartments.com/arbor-pines-nacogdoches-tx/dpwzdrl/
https://www.apartments.com/nacogdoches-tx-75961/560-to-1198/,Chevy Chase Apartments,"1710 Logansport Rd, Nacogdoches, TX 75961",(936) 715-3561,https://www.apartments.com/chevy-chase-apartments-nacogdoches-tx/hj78cn0/
https://www.apartments.com/nacogdoches-tx-75961/560-to-1198/,The Overlook at Nacogdoches,"1602 Cardinal St, Nacogdoches, TX 75961",(936) 559-1120,https://www.apartments.com/the-overlook-at-nacogdoches-nacogdoches-tx/s22glg4/
https://www.apartments.com/nacogdoches-tx-75961/560-to-1198/,Windhill Apartments,"1324 Pruitt Hill Dr, Nacogdoches, TX 75961",(936) 559-1120,https://www.apartments.com/windhill-apartments-nacogdoches-tx/dcdnd8l/
https://www.apartments.com/nacogdoches-tx-75961/560-to-1198/,Banita Creek,"327 W College St, Nacogdoches, TX 75965",(936) 559-1120,https://www.apartments.com/banita-creek-nacogdoches-tx/ehnwkzp/
https://www.apartments.com/memphis-tn-38104/1000-to-1500/,The Citizen,"1835 Union Ave, Memphis, TN 38104",(731) 483-3564,https://www.apartments.com/the-citizen-memphis-tn/ftyxhqt/
https://www.apartments.com/memphis-tn-38104/1000-to-1500/,The Melrose Midtown,"775 Melrose St, Memphis, TN 38104",(844) 245-1305,https://www.apartments.com/the-melrose-midtown-memphis-tn/s7jzhm6/
https://www.apartments.com/memphis-tn-38104/1000-to-1500/,Arts Loft @ Overton,"1973 Poplar Ave, Memphis, TN 38104",(916) 888-1318,https://www.apartments.com/arts-loft-overton-memphis-tn/j4cn4k5/
https://www.apartments.com/memphis-tn-38104/1000-to-1500/,The Venue- UTILITIES INCLUDED!!,"1387 Central Ave, Memphis, TN 38104",(901) 218-8887,https://www.apartments.com/the-venue-utilities-included-memphis-tn/97wbrc5/
https://www.apartments.com/memphis-tn-38104/1000-to-1500/,Urban Peddler,"50 S Morrison St, Memphis, TN 38104",(901) 310-1977,https://www.apartments.com/urban-peddler-memphis-tn/xnf0h4n/
https://www.apartments.com/memphis-tn-38104/1000-to-1500/,Barksdale Flats @ Overton Park,"139 N Barksdale St, Memphis, TN 38104",(901) 568-2569,https://www.apartments.com/barksdale-flats-overton-park-memphis-tn/r3wgd21/
https://www.apartments.com/portsmouth-va-23701/1000-to-1500/,Residences at Crawford Farms,"700 Cherokee Rd, Portsmouth, VA 23701",(757) 405-7161,https://www.apartments.com/residences-at-crawford-farms-portsmouth-va/7l5wk5z/
https://www.apartments.com/portsmouth-va-23701/1000-to-1500/,Hodges Manor Apartments,"1008 Cherokee Rd, Portsmouth, VA 23701",(844) 502-8927,https://www.apartments.com/hodges-manor-apartments-portsmouth-va/wf4ye0l/
https://www.apartments.com/portsmouth-va-23701/1000-to-1500/,Residences at Crawford Farms,"700 Cherokee Rd, Portsmouth, VA 23701",(757) 405-7161,https://www.apartments.com/residences-at-crawford-farms-portsmouth-va/7l5wk5z/
https://www.apartments.com/portsmouth-va-23701/1000-to-1500/,Hodges Manor Apartments,"1008 Cherokee Rd, Portsmouth, VA 23701",(844) 502-8927,https://www.apartments.com/hodges-manor-apartments-portsmouth-va/wf4ye0l/
https://www.apartments.com/portsmouth-va-23702/1000-to-1500/,Stanley Court- Utilities Included*,"16 Debra Ln, Portsmouth, VA 23702",(757) 538-7122,https://www.apartments.com/stanley-court-utilities-included-portsmouth-va/r8ztln2/
https://www.apartments.com/portsmouth-va-23702/1000-to-1500/,New Port Landing,"9 Seminole Dr, Portsmouth, VA 23702",(757) 538-7500,https://www.apartments.com/new-port-landing-portsmouth-va/dkmtk9h/
https://www.apartments.com/portsmouth-va-23702/1000-to-1500/,Biltmore Commons Apartments,"2341 Elliott Ave, Portsmouth, VA 23702",(757) 500-8247,https://www.apartments.com/biltmore-commons-apartments-portsmouth-va/hc02jz2/
https://www.apartments.com/portsmouth-va-23702/1000-to-1500/,Victory Village,"2304 Victory Blvd, Portsmouth, VA 23702",(757) 295-8007,https://www.apartments.com/victory-village-portsmouth-va/jf76jh7/
https://www.apartments.com/milwaukee-wi-53203/320-to-838/,The Moderne,"1141 N Old World Third St, Milwaukee, WI 53203",(414) 930-5356,https://www.apartments.com/the-moderne-milwaukee-wi/3kz1sse/
https://www.apartments.com/milwaukee-wi-53203/320-to-838/,Playbill Flats,"231 W Wisconsin Ave, Milwaukee, WI 53203",(414) 807-6884,https://www.apartments.com/playbill-flats-milwaukee-wi/05m7bt1/
https://www.apartments.com/milwaukee-wi-53203/320-to-838/,550 Ultra Lofts,"550 W Juneau Ave, Milwaukee, WI 53203",(414) 238-8595,https://www.apartments.com/550-ultra-lofts-milwaukee-wi/373cqre/
https://www.apartments.com/milwaukee-wi-53202/320-to-838/,The Empire Building,"1041 E Knapp St, Milwaukee, WI 53202",(844) 221-8550,https://www.apartments.com/the-empire-building-milwaukee-wi/s117td5/
https://www.apartments.com/milwaukee-wi-53202/320-to-838/,The Empire Building,"1041 E Knapp St, Milwaukee, WI 53202",(844) 221-8550,https://www.apartments.com/the-empire-building-milwaukee-wi/s117td5/
https://www.apartments.com/milwaukee-wi-53202/320-to-838/,Lake Crest,"1732 N Prospect Ave, Milwaukee, WI 53202",(262) 358-9786,https://www.apartments.com/lake-crest-milwaukee-wi/efvx02q/
https://www.apartments.com/milwaukee-wi-53202/320-to-838/,Carillon Apartments,"1541 N Farwell Ave, Milwaukee, WI 53202",(844) 398-2269,https://www.apartments.com/carillon-apartments-milwaukee-wi/p7ec4wv/
https://www.apartments.com/milwaukee-wi-53202/320-to-838/,Marneau Apartments,"1123-1129 N Marshall St, Milwaukee, WI 53202",(844) 800-8642,https://www.apartments.com/marneau-apartments-milwaukee-wi/2wllzmb/
https://www.apartments.com/milwaukee-wi-53202/320-to-838/,Berkshire Apartments,"1109 Cass St, Milwaukee, WI 53202",(414) 209-7609,https://www.apartments.com/berkshire-apartments-milwaukee-wi/4bhf94h/
https://www.apartments.com/milwaukee-wi-53202/320-to-838/,Claridge Hall,"802 E State St, Milwaukee, WI 53202",(844) 227-1157,https://www.apartments.com/claridge-hall-milwaukee-wi/q5j5bzx/
https://www.apartments.com/milwaukee-wi-53202/320-to-838/,Juneau Village Garden Apartments,"1319 N Jackson St, Milwaukee, WI 53202",(844) 330-2572,https://www.apartments.com/juneau-village-garden-apartments-milwaukee-wi/ezw69xn/
https://www.apartments.com/milwaukee-wi-53202/320-to-838/,The Shorecrest,"1962 N Prospect Ave, Milwaukee, WI 53202",(262) 558-4413,https://www.apartments.com/the-shorecrest-milwaukee-wi/kzdtyk8/
