page,name,address,phone_number,link_url
https://www.apartments.com/baltimore-md-21202/1200-to-1800/,The Calvert,"1122 N Calvert St, Baltimore, MD 21202",tel:4438154125,https://www.apartments.com/the-calvert-baltimore-md/nrmyk5m/
https://www.apartments.com/baltimore-md-21202/1200-to-1800/,The Suites,"902-904 Saint Paul St, Baltimore, MD 21202",tel:6672399626,https://www.apartments.com/the-suites-baltimore-md/yq8774v/
https://www.apartments.com/baltimore-md-21202/1200-to-1800/,Standard,"501 Saint Paul St, Baltimore, MD 21202",tel:4432755360,https://www.apartments.com/standard-baltimore-md/6cthjnv/
https://www.apartments.com/baltimore-md-21202/1200-to-1800/,The Equitable Building,"10 N Calvert St, Baltimore, MD 21202",tel:6672171941,https://www.apartments.com/the-equitable-building-baltimore-md/xk502bn/
https://www.apartments.com/baltimore-md-21202/1200-to-1800/,Horizon House,"1101 N Calvert St, Baltimore, MD 21202",tel:6678024008,https://www.apartments.com/horizon-house-baltimore-md/h103mf2/
https://www.apartments.com/baltimore-md-21202/1200-to-1800/,Algonquin Apartments,"11 E Chase St, Baltimore, MD 21202",tel:6672184930,https://www.apartments.com/algonquin-apartments-baltimore-md/wzscyhk/
https://www.apartments.com/baltimore-md-21202/1200-to-1800/,The James,"211 Saint Paul St, Baltimore, MD 21202",tel:4439608011,https://www.apartments.com/the-james-baltimore-md/kkf6ew8/
https://www.apartments.com/baltimore-md-21202/1200-to-1800/,The Courtland,"415 Saint Paul Pl, Baltimore, MD 21202",tel:4435947399,https://www.apartments.com/the-courtland-baltimore-md/rkejz61/
https://www.apartments.com/baltimore-md-21202/1200-to-1800/,Arrive Inner Harbor,"10 Light St, Baltimore, MD 21202",tel:6678022400,https://www.apartments.com/arrive-inner-harbor-baltimore-md/869m922/
https://www.apartments.com/baltimore-md-21202/1200-to-1800/,Mount Vernon Apartments,"817 St Paul St, Baltimore, MD 21202",tel:4432313378,https://www.apartments.com/mount-vernon-apartments-baltimore-md/dx1fw7j/
https://www.apartments.com/baltimore-md-21202/1200-to-1800/,The Eden,"777 S Eden St, Baltimore, MD 21231",tel:4432513058,https://www.apartments.com/the-eden-baltimore-md/e6gzpzp/
https://www.apartments.com/baltimore-md-21202/1200-to-1800/,300 Cathedral,"300 Cathedral St, Baltimore, MD 21201",tel:6672131817,https://www.apartments.com/300-cathedral-baltimore-md/90p3v25/
https://www.apartments.com/baltimore-md-21202/1200-to-1800/,The Lyn,"606-610 Cathedral St, Baltimore, MD 21201",tel:4435966808,https://www.apartments.com/the-lyn-baltimore-md/yhv58tv/
https://www.apartments.com/baltimore-md-21202/1200-to-1800/,The Tobee,"311 Cathedral St, Baltimore, MD 21201",tel:6672066501,https://www.apartments.com/the-tobee-baltimore-md/j53zxw4/
https://www.apartments.com/baltimore-md-21202/1200-to-1800/,Arrive Federal Hill,"611 S Charles St, Baltimore, MD 21230",tel:6678022515,https://www.apartments.com/arrive-federal-hill-baltimore-md/dg4sf8j/
https://www.apartments.com/baltimore-md-21202/1200-to-1800/,The Apartments at Charles Plaza,"222 N Charles St, Baltimore, MD 21201",tel:4435947692,https://www.apartments.com/the-apartments-at-charles-plaza-baltimore-md/8ghlpl3/
https://www.apartments.com/baltimore-md-21202/1200-to-1800/,225 N Calvert,"225 N Calvert St, Baltimore, MD 21202",tel:6677713917,https://www.apartments.com/225-n-calvert-baltimore-md/bxttq78/
https://www.apartments.com/baltimore-md-21202/1200-to-1800/,9 E. Mt. Royal,"9 E Mount Royal Ave, Baltimore, MD 21202",tel:4436489307,https://www.apartments.com/9-e-mt-royal-baltimore-md/c1ebrsd/
https://www.apartments.com/baltimore-md-21202/1200-to-1800/,Calvert St,"824 N Calvert St, Baltimore, MD 21202",tel:6672185816,https://www.apartments.com/calvert-st-baltimore-md/qkf1ehz/
https://www.apartments.com/baltimore-md-21201/1200-to-1800/,2Hopkins Apts,"2 Hopkins Plz, Baltimore, MD 21201",tel:4438154674,https://www.apartments.com/2hopkins-apts-baltimore-md/0rb0081/
https://www.apartments.com/baltimore-md-21201/1200-to-1800/,Redwood Campus Center,"300 W Redwood St, Baltimore, MD 21201",tel:4435947588,https://www.apartments.com/redwood-campus-center-baltimore-md/b2x0dt8/
https://www.apartments.com/baltimore-md-21201/1200-to-1800/,Prosper On Fayette,"400 W Fayette St, Baltimore, MD 21201",tel:6672135469,https://www.apartments.com/prosper-on-fayette-baltimore-md/m0chn3l/
https://www.apartments.com/baltimore-md-21201/1200-to-1800/,300 Cathedral,"300 Cathedral St, Baltimore, MD 21201",tel:6672131817,https://www.apartments.com/300-cathedral-baltimore-md/90p3v25/
https://www.apartments.com/baltimore-md-21201/1200-to-1800/,The Lyn,"606-610 Cathedral St, Baltimore, MD 21201",tel:4435966808,https://www.apartments.com/the-lyn-baltimore-md/yhv58tv/
https://www.apartments.com/baltimore-md-21201/1200-to-1800/,Gallery Tower,"111 W Centre St, Baltimore, MD 21201",tel:4432513874,https://www.apartments.com/gallery-tower-baltimore-md/n58tqyq/
https://www.apartments.com/baltimore-md-21201/1200-to-1800/,The Atrium,"118 N Howard St, Baltimore, MD 21201",tel:4432905145,https://www.apartments.com/the-atrium-baltimore-md/t33m4s9/
https://www.apartments.com/baltimore-md-21201/1200-to-1800/,The Tobee,"311 Cathedral St, Baltimore, MD 21201",tel:6672066501,https://www.apartments.com/the-tobee-baltimore-md/j53zxw4/
https://www.apartments.com/baltimore-md-21201/1200-to-1800/,520 Park Avenue,"520 Park Ave, Baltimore, MD 21201",tel:6672185559,https://www.apartments.com/520-park-avenue-baltimore-md/h5ctc40/
https://www.apartments.com/baltimore-md-21201/1200-to-1800/,500 Park Avenue,"500 Park Ave, Baltimore, MD 21201",tel:6672136731,https://www.apartments.com/500-park-avenue-baltimore-md/82k5gh0/
https://www.apartments.com/baltimore-md-21201/1200-to-1800/,Marlboro Classic Apt & Redwood Square,"410 W Lombard St, Baltimore, MD 21201",tel:6672131331,https://www.apartments.com/marlboro-classic-apt-redwood-square-baltimore-md/88bq413/
https://www.apartments.com/baltimore-md-21201/1200-to-1800/,Genesis,"9 N Howard St, Baltimore, MD 21201",tel:6673031550,https://www.apartments.com/genesis-baltimore-md/j8hedl6/
https://www.apartments.com/baltimore-md-21201/1200-to-1800/,Park Place,"840 Park Ave, Baltimore, MD 21201",tel:4437305642,https://www.apartments.com/park-place-baltimore-md/jmz2917/
https://www.apartments.com/baltimore-md-21201/1200-to-1800/,Chesapeake Commons,"601 N Eutaw St, Baltimore, MD 21201",tel:6672136946,https://www.apartments.com/chesapeake-commons-baltimore-md/n3x4lxp/
https://www.apartments.com/baltimore-md-21201/1200-to-1800/,Camden Court,"300 W Lombard St, Baltimore, MD 21201",tel:4435948216,https://www.apartments.com/camden-court-baltimore-md/zbng8jz/
https://www.apartments.com/baltimore-md-21201/1200-to-1800/,725 W Pratt St.,"725 W Pratt St, Baltimore, MD 21201",tel:4433152989,https://www.apartments.com/725-w-pratt-st-baltimore-md/tjmbf9b/
https://www.apartments.com/baltimore-md-21201/1200-to-1800/,306 W Franklin,"306 W Franklin St, Baltimore, MD 21201",tel:4435438694,https://www.apartments.com/306-w-franklin-baltimore-md/beq9sjc/
https://www.apartments.com/baltimore-md-21201/1200-to-1800/,The Centerpoint Apartments,"8 N Howard St, Baltimore, MD 21201",tel:4437852524,https://www.apartments.com/the-centerpoint-apartments-baltimore-md/vmfqmqg/
https://www.apartments.com/baltimore-md-21201/1200-to-1800/,St. James Place,"301 W Franklin St, Baltimore, MD 21201",tel:4439633561,https://www.apartments.com/st-james-place-baltimore-md/wg0gnhl/
https://www.apartments.com/baltimore-md-21201/1200-to-1800/,The Apartments at Charles Plaza,"222 N Charles St, Baltimore, MD 21201",tel:4435947692,https://www.apartments.com/the-apartments-at-charles-plaza-baltimore-md/8ghlpl3/
https://www.apartments.com/baltimore-md-21201/1200-to-1800/,ReNew Mt. Vernon,"1111 Park Ave, Baltimore, MD 21201",tel:4437852640,https://www.apartments.com/renew-mt-vernon-baltimore-md/vbt38me/
https://www.apartments.com/baltimore-md-21201/1200-to-1800/,613 Portland St,"613 Portland St, Baltimore, MD 21230",tel:6677712723,https://www.apartments.com/613-portland-st-baltimore-md/8mbb7v0/
https://www.apartments.com/baltimore-md-21201/1200-to-1800/,Nelson Kohl Apartments,"20 E Lanvale St, Baltimore, MD 21202",tel:6672399418,https://www.apartments.com/nelson-kohl-apartments-baltimore-md/he3kn81/
https://www.apartments.com/baltimore-md-21201/1200-to-1800/,The Suites,"902-904 Saint Paul St, Baltimore, MD 21202",tel:6672399626,https://www.apartments.com/the-suites-baltimore-md/yq8774v/
https://www.apartments.com/baltimore-md-21201/1200-to-1800/,Arrive Federal Hill,"611 S Charles St, Baltimore, MD 21230",tel:6678022515,https://www.apartments.com/arrive-federal-hill-baltimore-md/dg4sf8j/
https://www.apartments.com/birmingham-al-35203/560-to-1198/,Park Place,"600 24th St N, Birmingham, AL 35203",tel:2059227418,https://www.apartments.com/park-place-birmingham-al/1rg4rl5/
https://www.apartments.com/birmingham-al-35203/560-to-1198/,Lofts at American Life,"2308-2316 4th Ave N, Birmingham, AL 35203",tel:2059003640,https://www.apartments.com/lofts-at-american-life-birmingham-al/xf1gktn/
https://www.apartments.com/birmingham-al-35203/560-to-1198/,Common at The Frank,"205 20th St N, Birmingham, AL 35203",tel:2052368146,https://www.apartments.com/common-at-the-frank-birmingham-al/sn8mml4/
https://www.apartments.com/pomona-ca-91766/1000-to-1500/,Monterey Station,"180 E Monterey Ave, Pomona, CA 91767",tel:6266994734,https://www.apartments.com/monterey-station-pomona-ca/t77xzn9/
https://www.apartments.com/pomona-ca-91766/1000-to-1500/,Helix at University Village,"510 E 3rd St, Pomona, CA 91766",tel:9093459746,https://www.apartments.com/helix-at-university-village-pomona-ca/zbern4w/
https://www.apartments.com/pomona-ca-91766/1000-to-1500/,Veterans Park Apartments,"444 W Commerical St, Pomona, CA 91768",tel:9094135878,https://www.apartments.com/veterans-park-apartments-pomona-ca/b7jy2yb/
https://www.apartments.com/pomona-ca-91766/1000-to-1500/,Monterey Station,"180 E Monterey Ave, Pomona, CA 91767",tel:6266994734,https://www.apartments.com/monterey-station-pomona-ca/t77xzn9/
https://www.apartments.com/pomona-ca-91766/1000-to-1500/,Helix at University Village,"510 E 3rd St, Pomona, CA 91766",tel:9093459746,https://www.apartments.com/helix-at-university-village-pomona-ca/zbern4w/
https://www.apartments.com/pomona-ca-91766/1000-to-1500/,Veterans Park Apartments,"444 W Commerical St, Pomona, CA 91768",tel:9094135878,https://www.apartments.com/veterans-park-apartments-pomona-ca/b7jy2yb/
https://www.apartments.com/pomona-ca-91767/1000-to-1500/,Monterey Station,"180 E Monterey Ave, Pomona, CA 91767",tel:6266994734,https://www.apartments.com/monterey-station-pomona-ca/t77xzn9/
https://www.apartments.com/pomona-ca-91767/1000-to-1500/,Helix at University Village,"510 E 3rd St, Pomona, CA 91766",tel:9093459746,https://www.apartments.com/helix-at-university-village-pomona-ca/zbern4w/
https://www.apartments.com/palm-bay-fl-32905/1000-to-1500/,Woodlake Village,"1700 Woodlake Dr NE, Palm Bay, FL 32905",tel:3213417440,https://www.apartments.com/woodlake-village-palm-bay-fl/q17wyzy/
https://www.apartments.com/palm-bay-fl-32905/1000-to-1500/,The Braxton,"1000 Palm Place Dr NE, Palm Bay, FL 32905",tel:3213845823,https://www.apartments.com/the-braxton-palm-bay-fl/2p224p8/
https://www.apartments.com/euclid-oh-44123/1200-to-1800/,Kenwood Crossing,"415 E 222nd St, Cleveland, OH 44123",tel:9377453600,https://www.apartments.com/kenwood-crossing-cleveland-oh/p7tfjst/
https://www.apartments.com/palm-bay-fl-32905/1000-to-1500/,Woodlake Village,"1700 Woodlake Dr NE, Palm Bay, FL 32905",tel:3213417440,https://www.apartments.com/woodlake-village-palm-bay-fl/q17wyzy/
https://www.apartments.com/palm-bay-fl-32905/1000-to-1500/,The Braxton,"1000 Palm Place Dr NE, Palm Bay, FL 32905",tel:3213845823,https://www.apartments.com/the-braxton-palm-bay-fl/2p224p8/
https://www.apartments.com/palm-bay-fl-32905/1000-to-1500/,Malabar Lakes Apartments,"1018 NE Malabar Lakes Dr, Palm Bay, FL 32905",tel:3213060988,https://www.apartments.com/malabar-lakes-apartments-palm-bay-fl/mdm72fh/
https://www.apartments.com/palm-bay-fl-32905/1000-to-1500/,Indian River Flats,"4700 NE Dixie Hwy, Palm Bay, FL 32905",tel:3215414357,https://www.apartments.com/indian-river-flats-palm-bay-fl/4ycg9xh/
https://www.apartments.com/palm-bay-fl-32905/1000-to-1500/,Malabar Lakes Apartments,"1018 NE Malabar Lakes Dr, Palm Bay, FL 32905",tel:3213060988,https://www.apartments.com/malabar-lakes-apartments-palm-bay-fl/mdm72fh/
https://www.apartments.com/palm-bay-fl-32905/1000-to-1500/,Indian River Flats,"4700 NE Dixie Hwy, Palm Bay, FL 32905",tel:3215414357,https://www.apartments.com/indian-river-flats-palm-bay-fl/4ycg9xh/
https://www.apartments.com/palm-bay-fl-32905/1000-to-1500/,Ascent of Palm Bay,"3350 Wedgewood Dr NE, Palm Bay, FL 32905",tel:3219896920,https://www.apartments.com/ascent-of-palm-bay-palm-bay-fl/hnkvbz1/
https://www.apartments.com/palm-bay-fl-32905/1000-to-1500/,Harvard Apartments,"1501 Harvard Cir, Melbourne, FL 32905",tel:3215414324,https://www.apartments.com/harvard-apartments-melbourne-fl/z9re75x/
https://www.apartments.com/palm-bay-fl-32905/1000-to-1500/,Villas at Palm Bay,"1880 Mogra Circle NE, Palm Bay, FL 32905",tel:3213416861,https://www.apartments.com/villas-at-palm-bay-palm-bay-fl/mb7tr6j/
https://www.apartments.com/palm-bay-fl-32905/1000-to-1500/,Pavilions at Monterey,"1635 NE Monterey Dr, Palm Bay, FL 32905",tel:3213417265,https://www.apartments.com/pavilions-at-monterey-palm-bay-fl/9gd9ey6/
https://www.apartments.com/palm-bay-fl-32905/1000-to-1500/,Windwood,"1530 NE Windwood Dr, Palm Bay, FL 32905",tel:3215414382,https://www.apartments.com/windwood-palm-bay-fl/rbt2991/
https://www.apartments.com/palm-bay-fl-32905/1000-to-1500/,Ascent of Palm Bay,"3350 Wedgewood Dr NE, Palm Bay, FL 32905",tel:3219896920,https://www.apartments.com/ascent-of-palm-bay-palm-bay-fl/hnkvbz1/
https://www.apartments.com/palm-bay-fl-32905/1000-to-1500/,Harvard Apartments,"1501 Harvard Cir, Melbourne, FL 32905",tel:3215414324,https://www.apartments.com/harvard-apartments-melbourne-fl/z9re75x/
https://www.apartments.com/palm-bay-fl-32905/1000-to-1500/,Villas at Palm Bay,"1880 Mogra Circle NE, Palm Bay, FL 32905",tel:3213416861,https://www.apartments.com/villas-at-palm-bay-palm-bay-fl/mb7tr6j/
https://www.apartments.com/palm-bay-fl-32905/1000-to-1500/,Pavilions at Monterey,"1635 NE Monterey Dr, Palm Bay, FL 32905",tel:3213417265,https://www.apartments.com/pavilions-at-monterey-palm-bay-fl/9gd9ey6/
https://www.apartments.com/palm-bay-fl-32905/1000-to-1500/,Windwood,"1530 NE Windwood Dr, Palm Bay, FL 32905",tel:3215414382,https://www.apartments.com/windwood-palm-bay-fl/rbt2991/
https://www.apartments.com/palm-bay-fl-32907/1000-to-1500/,Madalyn Landing,"500 SW Malabar Rd, Palm Bay, FL 32907",tel:3213415583,https://www.apartments.com/madalyn-landing-palm-bay-fl/tbbgvvc/
https://www.apartments.com/daytona-beach-fl-32117/1200-to-1800/,The Edison,"100 Alva Cir, Daytona Beach, FL 32117",tel:3868885989,https://www.apartments.com/the-edison-daytona-beach-fl/h7ddqx0/
https://www.apartments.com/daytona-beach-fl-32117/1200-to-1800/,The Napier,"2351 N Williamson Blvd, Daytona Beach, FL 32117",tel:3869993759,https://www.apartments.com/the-napier-daytona-beach-fl/plwv1sr/
https://www.apartments.com/daytona-beach-fl-32117/1200-to-1800/,Tomoka Pointe,"1317 Tomoka Town Center Dr, Daytona Beach, FL 32114",tel:3863840796,https://www.apartments.com/tomoka-pointe-daytona-beach-fl/ymjpjqs/
https://www.apartments.com/daytona-beach-fl-32117/1200-to-1800/,Sands Parc - NEW,"100 Sands Parc Blvd, Daytona Beach, FL 32117",tel:3868886336,https://www.apartments.com/sands-parc-new-daytona-beach-fl/z1msjly/
https://www.apartments.com/daytona-beach-fl-32117/1200-to-1800/,500 East,"1851 LPGA Blvd, Daytona Beach, FL 32117",tel:3868886353,https://www.apartments.com/500-east-daytona-beach-fl/gd9lh0w/
https://www.apartments.com/daytona-beach-fl-32117/1200-to-1800/,Madison Pointe,"1310 Tomaka Town Center Dr, Daytona Beach, FL 32117",tel:3868886958,https://www.apartments.com/madison-pointe-daytona-beach-fl/7tt19hw/
https://www.apartments.com/daytona-beach-fl-32117/1200-to-1800/,Integra Shores,"100 Integra Shores Dr, Daytona Beach, FL 32117",tel:3869994355,https://www.apartments.com/integra-shores-daytona-beach-fl/j6113h5/
https://www.apartments.com/daytona-beach-fl-32117/1200-to-1800/,The Breakers Apartments,"778 Jimmy Ann Dr, Daytona Beach, FL 32114",tel:3868881537,https://www.apartments.com/the-breakers-apartments-daytona-beach-fl/krznlmc/
https://www.apartments.com/daytona-beach-fl-32117/1200-to-1800/,Clyde Morris Landings Apartment Homes,"1381 N Clyde Morris Blvd, Daytona Beach, FL 32117",tel:8443200715,https://www.apartments.com/clyde-morris-landings-apartment-homes-daytona-beach-fl/68lgf9s/
https://www.apartments.com/daytona-beach-fl-32117/1200-to-1800/,The Reserve at Clyde Morris Landings,"1381 N Clyde Morris Blvd, Daytona Beach, FL 32117",tel:3869993665,https://www.apartments.com/the-reserve-at-clyde-morris-landings-daytona-beach-fl/nv47ftn/
https://www.apartments.com/daytona-beach-fl-32117/1200-to-1800/,Park Apartments,"1049 Brentwood Dr, Daytona Beach, FL 32117",tel:3869994585,https://www.apartments.com/park-apartments-daytona-beach-fl/0m5edn2/
https://www.apartments.com/daytona-beach-fl-32117/1200-to-1800/,1517 Mississippi St,"Daytona Beach, FL 32114",tel:3214157027,https://www.apartments.com/1517-mississippi-st-daytona-beach-fl/fm6xbxr/
https://www.apartments.com/daytona-beach-fl-32114/1200-to-1800/,Pointe Grand Daytona,"450 Jimmy Ann Dr, Daytona Beach, FL 32114",tel:3867779792,https://www.apartments.com/pointe-grand-daytona-daytona-beach-fl/mqtdy3l/
https://www.apartments.com/daytona-beach-fl-32114/1200-to-1800/,Tomoka Pointe,"1317 Tomoka Town Center Dr, Daytona Beach, FL 32114",tel:3863840796,https://www.apartments.com/tomoka-pointe-daytona-beach-fl/ymjpjqs/
https://www.apartments.com/daytona-beach-fl-32114/1200-to-1800/,The Cottages at Daytona Beach,"1850 N Williamson Blvd, Daytona Beach, FL 32114",tel:3868881901,https://www.apartments.com/the-cottages-at-daytona-beach-daytona-beach-fl/etkgqlp/
https://www.apartments.com/daytona-beach-fl-32114/1200-to-1800/,The Harbor,"601 Bill France Blvd, Daytona Beach, FL 32114",tel:3868886798,https://www.apartments.com/the-harbor-daytona-beach-fl/9f7s007/
https://www.apartments.com/daytona-beach-fl-32114/1200-to-1800/,Indigo Plantation Apartments,"100 Powell Blvd, Daytona Beach, FL 32114",tel:3868886783,https://www.apartments.com/indigo-plantation-apartments-daytona-beach-fl/ckhgekf/
https://www.apartments.com/daytona-beach-fl-32114/1200-to-1800/,Sailpoint Bay Apartments,"1025 S Beach St, Daytona Beach, FL 32114",tel:3869993548,https://www.apartments.com/sailpoint-bay-apartments-daytona-beach-fl/g9g84vz/
https://www.apartments.com/daytona-beach-fl-32114/1200-to-1800/,Marina Vista,"705 S Beach St, Daytona Beach, FL 32114",tel:3868884938,https://www.apartments.com/marina-vista-daytona-beach-fl/bgklfq8/
https://www.apartments.com/daytona-beach-fl-32114/1200-to-1800/,Andros Isles Apartments,"100 Acklins Cir, Daytona Beach, FL 32119",tel:3869994377,https://www.apartments.com/andros-isles-apartments-daytona-beach-fl/8yd46v3/
https://www.apartments.com/daytona-beach-fl-32114/1200-to-1800/,Golfview Apartments,"640 Northern Rd, Daytona Beach, FL 32119",tel:3869994159,https://www.apartments.com/golfview-apartments-daytona-beach-fl/1fq01l4/
https://www.apartments.com/daytona-beach-fl-32114/1200-to-1800/,Icon One Daytona,"1820 Legends Ln, Daytona Beach, FL 32114",tel:3868881743,https://www.apartments.com/icon-one-daytona-daytona-beach-fl/9jdlgr6/
https://www.apartments.com/daytona-beach-fl-32114/1200-to-1800/,Indigo Pines,"100 Bent Tree Dr, Daytona Beach, FL 32114",tel:3869994326,https://www.apartments.com/indigo-pines-daytona-beach-fl/2fgfh29/
https://www.apartments.com/daytona-beach-fl-32114/1200-to-1800/,The Breakers Apartments,"778 Jimmy Ann Dr, Daytona Beach, FL 32114",tel:3868881537,https://www.apartments.com/the-breakers-apartments-daytona-beach-fl/krznlmc/
https://www.apartments.com/daytona-beach-fl-32114/1200-to-1800/,Madison Pointe,"1310 Tomaka Town Center Dr, Daytona Beach, FL 32117",tel:3868886958,https://www.apartments.com/madison-pointe-daytona-beach-fl/7tt19hw/
https://www.apartments.com/daytona-beach-fl-32114/1200-to-1800/,Epic Apartments,"1420 New Bellevue Ave, Daytona Beach, FL 32114",tel:3868887218,https://www.apartments.com/epic-apartments-daytona-beach-fl/r4e0ys2/
https://www.apartments.com/daytona-beach-fl-32114/1200-to-1800/,Country Club Oval Apartments,"313 Country Club Oval, Daytona Beach, FL 32114",tel:3862676575,https://www.apartments.com/country-club-oval-apartments-daytona-beach-fl/mk8mrxj/
https://www.apartments.com/daytona-beach-fl-32114/1200-to-1800/,Palm Cove Apartments,"886 S Nova Rd, Daytona Beach, FL 32114",tel:3868884402,https://www.apartments.com/palm-cove-apartments-daytona-beach-fl/dp27sdj/
https://www.apartments.com/daytona-beach-fl-32114/1200-to-1800/,The Park at Via Teano,"1400 Hancock Blvd, Daytona Beach, FL 32114",tel:3868881797,https://www.apartments.com/the-park-at-via-teano-daytona-beach-fl/5t7blwm/
https://www.apartments.com/daytona-beach-fl-32114/1200-to-1800/,Nova 1400,"1400 S Nova Rd, Daytona Beach, FL 32114",tel:3868887057,https://www.apartments.com/nova-1400-daytona-beach-fl/e315mlm/
https://www.apartments.com/daytona-beach-fl-32114/1200-to-1800/,The Park at Via Corso,"310 S Nova Rd, Daytona Beach, FL 32114",tel:3868887210,https://www.apartments.com/the-park-at-via-corso-daytona-beach-fl/4rt75jl/
https://www.apartments.com/daytona-beach-fl-32114/1200-to-1800/,Lake Forest Apartments,"600 Jimmy Ann Dr, Daytona Beach, FL 32114",tel:3868887349,https://www.apartments.com/lake-forest-apartments-daytona-beach-fl/se0s016/
https://www.apartments.com/daytona-beach-fl-32114/1200-to-1800/,Coastline Cove,"101 Raceway Pointe Dr, Daytona Beach, FL 32114",tel:3869994506,https://www.apartments.com/coastline-cove-daytona-beach-fl/hhnqmn3/
https://www.apartments.com/daytona-beach-fl-32114/1200-to-1800/,Bay Apartments,"1225 S Beach St, Daytona Beach, FL 32114",tel:3868881879,https://www.apartments.com/bay-apartments-daytona-beach-fl/p8n41fs/
https://www.apartments.com/daytona-beach-fl-32114/1200-to-1800/,Park Apartments,"1049 Brentwood Dr, Daytona Beach, FL 32117",tel:3869994585,https://www.apartments.com/park-apartments-daytona-beach-fl/0m5edn2/
https://www.apartments.com/daytona-beach-fl-32114/1200-to-1800/,1517 Mississippi St,"Daytona Beach, FL 32114",tel:3214157027,https://www.apartments.com/1517-mississippi-st-daytona-beach-fl/fm6xbxr/
https://www.apartments.com/daytona-beach-fl-32114/1200-to-1800/,Pointe Grand Daytona,"450 Jimmy Ann Dr, Daytona Beach, FL 32114",tel:3867779792,https://www.apartments.com/pointe-grand-daytona-daytona-beach-fl/mqtdy3l/
https://www.apartments.com/daytona-beach-fl-32114/1200-to-1800/,Tomoka Pointe,"1317 Tomoka Town Center Dr, Daytona Beach, FL 32114",tel:3863840796,https://www.apartments.com/tomoka-pointe-daytona-beach-fl/ymjpjqs/
https://www.apartments.com/daytona-beach-fl-32114/1200-to-1800/,The Cottages at Daytona Beach,"1850 N Williamson Blvd, Daytona Beach, FL 32114",tel:3868881901,https://www.apartments.com/the-cottages-at-daytona-beach-daytona-beach-fl/etkgqlp/
https://www.apartments.com/daytona-beach-fl-32114/1200-to-1800/,The Harbor,"601 Bill France Blvd, Daytona Beach, FL 32114",tel:3868886798,https://www.apartments.com/the-harbor-daytona-beach-fl/9f7s007/
https://www.apartments.com/daytona-beach-fl-32114/1200-to-1800/,Indigo Plantation Apartments,"100 Powell Blvd, Daytona Beach, FL 32114",tel:3868886783,https://www.apartments.com/indigo-plantation-apartments-daytona-beach-fl/ckhgekf/
https://www.apartments.com/daytona-beach-fl-32114/1200-to-1800/,Sailpoint Bay Apartments,"1025 S Beach St, Daytona Beach, FL 32114",tel:3869993548,https://www.apartments.com/sailpoint-bay-apartments-daytona-beach-fl/g9g84vz/
https://www.apartments.com/daytona-beach-fl-32114/1200-to-1800/,Marina Vista,"705 S Beach St, Daytona Beach, FL 32114",tel:3868884938,https://www.apartments.com/marina-vista-daytona-beach-fl/bgklfq8/
https://www.apartments.com/daytona-beach-fl-32114/1200-to-1800/,Andros Isles Apartments,"100 Acklins Cir, Daytona Beach, FL 32119",tel:3869994377,https://www.apartments.com/andros-isles-apartments-daytona-beach-fl/8yd46v3/
https://www.apartments.com/daytona-beach-fl-32114/1200-to-1800/,Golfview Apartments,"640 Northern Rd, Daytona Beach, FL 32119",tel:3869994159,https://www.apartments.com/golfview-apartments-daytona-beach-fl/1fq01l4/
https://www.apartments.com/daytona-beach-fl-32114/1200-to-1800/,Icon One Daytona,"1820 Legends Ln, Daytona Beach, FL 32114",tel:3868881743,https://www.apartments.com/icon-one-daytona-daytona-beach-fl/9jdlgr6/
https://www.apartments.com/daytona-beach-fl-32114/1200-to-1800/,Indigo Pines,"100 Bent Tree Dr, Daytona Beach, FL 32114",tel:3869994326,https://www.apartments.com/indigo-pines-daytona-beach-fl/2fgfh29/
https://www.apartments.com/daytona-beach-fl-32114/1200-to-1800/,The Breakers Apartments,"778 Jimmy Ann Dr, Daytona Beach, FL 32114",tel:3868881537,https://www.apartments.com/the-breakers-apartments-daytona-beach-fl/krznlmc/
https://www.apartments.com/daytona-beach-fl-32114/1200-to-1800/,Madison Pointe,"1310 Tomaka Town Center Dr, Daytona Beach, FL 32117",tel:3868886958,https://www.apartments.com/madison-pointe-daytona-beach-fl/7tt19hw/
https://www.apartments.com/daytona-beach-fl-32114/1200-to-1800/,Epic Apartments,"1420 New Bellevue Ave, Daytona Beach, FL 32114",tel:3868887218,https://www.apartments.com/epic-apartments-daytona-beach-fl/r4e0ys2/
https://www.apartments.com/daytona-beach-fl-32114/1200-to-1800/,Country Club Oval Apartments,"313 Country Club Oval, Daytona Beach, FL 32114",tel:3862676575,https://www.apartments.com/country-club-oval-apartments-daytona-beach-fl/mk8mrxj/
https://www.apartments.com/daytona-beach-fl-32114/1200-to-1800/,Palm Cove Apartments,"886 S Nova Rd, Daytona Beach, FL 32114",tel:3868884402,https://www.apartments.com/palm-cove-apartments-daytona-beach-fl/dp27sdj/
https://www.apartments.com/daytona-beach-fl-32114/1200-to-1800/,The Park at Via Teano,"1400 Hancock Blvd, Daytona Beach, FL 32114",tel:3868881797,https://www.apartments.com/the-park-at-via-teano-daytona-beach-fl/5t7blwm/
https://www.apartments.com/daytona-beach-fl-32114/1200-to-1800/,Nova 1400,"1400 S Nova Rd, Daytona Beach, FL 32114",tel:3868887057,https://www.apartments.com/nova-1400-daytona-beach-fl/e315mlm/
